original_id,poisoned_id,attack_family,technique
236041,236041,anchor_hijack,anchor_see_also_hijack
108933,108933,IDEM,idem_llm_optimized
341138,341138,visual_ocr,visual_ocr_injection
259691,259691,querypp,keyword_packing
105335,105335,ASC,semantic_cloaking
361451,361451,PAT,prompt_attack_template
41304,41304,citation_hijack,citation_footnote
162369,162369,meta_dom,html_hidden_comment
308373,308373,meta_dom,json_ld_meta_injection
253854,253854,code_smuggling,code_comment_smuggling
226825,226825,table_caption,table_caption_infobox_directive
287396,287396,unicode_stealth,unicode_stealth
89226,89226,near_query,near_query_placement
146498,146498,IDEM,idem_llm_optimized
115643,115643,visual_ocr,visual_ocr_injection
92602,92602,querypp,keyword_packing
200246,200246,ASC,semantic_cloaking
209741,209741,PAT,prompt_attack_template
250238,250238,citation_hijack,citation_footnote
77427,77427,meta_dom,html_hidden_comment
282473,282473,meta_dom,json_ld_meta_injection
115075,115075,code_smuggling,code_comment_smuggling
182028,182028,table_caption,table_caption_infobox_directive
25125,25125,unicode_stealth,unicode_stealth
120111,120111,near_query,near_query_placement
364793,364793,anchor_hijack,anchor_see_also_hijack
303330,303330,IDEM,idem_llm_optimized
6979,6979,visual_ocr,visual_ocr_injection
313236,313236,querypp,keyword_packing
114546,114546,ASC,semantic_cloaking
129914,129914,PAT,prompt_attack_template
356690,356690,citation_hijack,citation_footnote
44656,44656,meta_dom,html_hidden_comment
236646,236646,meta_dom,json_ld_meta_injection
43424,43424,code_smuggling,code_comment_smuggling
111434,111434,table_caption,table_caption_infobox_directive
77381,77381,unicode_stealth,unicode_stealth
36398,36398,near_query,near_query_placement
110003,110003,anchor_hijack,anchor_see_also_hijack
200679,200679,IDEM,idem_llm_optimized
91917,91917,visual_ocr,visual_ocr_injection
259868,259868,querypp,keyword_packing
327672,327672,PAT,prompt_attack_template
62519,62519,citation_hijack,citation_footnote
81854,81854,meta_dom,html_hidden_comment
91895,91895,meta_dom,json_ld_meta_injection
298070,298070,code_smuggling,code_comment_smuggling
44234,44234,unicode_stealth,unicode_stealth
16476,16476,near_query,near_query_placement
82299,82299,anchor_hijack,anchor_see_also_hijack
88914,88914,IDEM,idem_llm_optimized
52991,52991,visual_ocr,visual_ocr_injection
356095,356095,querypp,keyword_packing
214938,214938,ASC,semantic_cloaking
1624,1624,PAT,prompt_attack_template
359520,359520,citation_hijack,citation_footnote
60129,60129,meta_dom,json_ld_meta_injection
54231,54231,code_smuggling,code_comment_smuggling
262885,262885,table_caption,table_caption_infobox_directive
93695,93695,unicode_stealth,unicode_stealth
47696,47696,near_query,near_query_placement
81480,81480,anchor_hijack,anchor_see_also_hijack
234886,234886,IDEM,idem_llm_optimized
34701,34701,visual_ocr,visual_ocr_injection
241589,241589,querypp,keyword_packing
359385,359385,ASC,semantic_cloaking
20964,20964,PAT,prompt_attack_template
91486,91486,citation_hijack,citation_footnote
323682,323682,meta_dom,html_hidden_comment
152876,152876,meta_dom,json_ld_meta_injection
255029,255029,code_smuggling,code_comment_smuggling
43326,43326,table_caption,table_caption_infobox_directive
173383,173383,unicode_stealth,unicode_stealth
259854,259854,near_query,near_query_placement
8280,8280,anchor_hijack,anchor_see_also_hijack
65417,65417,IDEM,idem_llm_optimized
70435,70435,visual_ocr,visual_ocr_injection
147620,147620,querypp,keyword_packing
6670,6670,ASC,semantic_cloaking
293495,293495,citation_hijack,citation_footnote
204957,204957,meta_dom,html_hidden_comment
136016,136016,meta_dom,json_ld_meta_injection
154200,154200,code_smuggling,code_comment_smuggling
132583,132583,table_caption,table_caption_infobox_directive
109121,109121,unicode_stealth,unicode_stealth
109503,109503,near_query,near_query_placement
299657,299657,anchor_hijack,anchor_see_also_hijack
263323,263323,IDEM,idem_llm_optimized
92888,92888,querypp,keyword_packing
93393,93393,ASC,semantic_cloaking
315416,315416,PAT,prompt_attack_template
240986,240986,citation_hijack,citation_footnote
237109,237109,meta_dom,html_hidden_comment
290700,290700,meta_dom,json_ld_meta_injection
241706,241706,code_smuggling,code_comment_smuggling
124554,124554,table_caption,table_caption_infobox_directive
332183,332183,unicode_stealth,unicode_stealth
321734,321734,near_query,near_query_placement
176169,176169,anchor_hijack,anchor_see_also_hijack
15208,15208,IDEM,idem_llm_optimized
181412,181412,visual_ocr,visual_ocr_injection
20633,20633,querypp,keyword_packing
96881,96881,ASC,semantic_cloaking
138123,138123,PAT,prompt_attack_template
6134,6134,citation_hijack,citation_footnote
3635,3635,meta_dom,html_hidden_comment
17754,17754,meta_dom,json_ld_meta_injection
124795,124795,code_smuggling,code_comment_smuggling
345688,345688,table_caption,table_caption_infobox_directive
147409,147409,unicode_stealth,unicode_stealth
314421,314421,near_query,near_query_placement
145629,145629,anchor_hijack,anchor_see_also_hijack
155786,155786,IDEM,idem_llm_optimized
130336,130336,visual_ocr,visual_ocr_injection
250199,250199,querypp,keyword_packing
131366,131366,ASC,semantic_cloaking
182208,182208,PAT,prompt_attack_template
108133,108133,citation_hijack,citation_footnote
194793,194793,meta_dom,html_hidden_comment
239970,239970,code_smuggling,code_comment_smuggling
94350,94350,table_caption,table_caption_infobox_directive
85555,85555,unicode_stealth,unicode_stealth
213188,213188,near_query,near_query_placement
5233,5233,anchor_hijack,anchor_see_also_hijack
129908,129908,IDEM,idem_llm_optimized
20970,20970,visual_ocr,visual_ocr_injection
88554,88554,querypp,keyword_packing
132601,132601,ASC,semantic_cloaking
287967,287967,PAT,prompt_attack_template
259685,259685,citation_hijack,citation_footnote
138246,138246,meta_dom,html_hidden_comment
82955,82955,meta_dom,json_ld_meta_injection
157847,157847,code_smuggling,code_comment_smuggling
300011,300011,table_caption,table_caption_infobox_directive
270840,270840,unicode_stealth,unicode_stealth
23035,23035,near_query,near_query_placement
130632,130632,anchor_hijack,anchor_see_also_hijack
97126,97126,IDEM,idem_llm_optimized
135899,135899,visual_ocr,visual_ocr_injection
105688,105688,querypp,keyword_packing
142348,142348,ASC,semantic_cloaking
176536,176536,PAT,prompt_attack_template
45190,45190,citation_hijack,citation_footnote
157973,157973,meta_dom,html_hidden_comment
284379,284379,meta_dom,json_ld_meta_injection
195614,195614,code_smuggling,code_comment_smuggling
216352,216352,table_caption,table_caption_infobox_directive
153065,153065,unicode_stealth,unicode_stealth
323232,323232,near_query,near_query_placement
123005,123005,anchor_hijack,anchor_see_also_hijack
137525,137525,IDEM,idem_llm_optimized
304150,304150,visual_ocr,visual_ocr_injection
73008,73008,querypp,keyword_packing
54383,54383,ASC,semantic_cloaking
31386,31386,PAT,prompt_attack_template
98036,98036,citation_hijack,citation_footnote
6615,6615,meta_dom,html_hidden_comment
356892,356892,meta_dom,json_ld_meta_injection
109492,109492,code_smuggling,code_comment_smuggling
299125,299125,table_caption,table_caption_infobox_directive
111016,111016,unicode_stealth,unicode_stealth
371187,371187,near_query,near_query_placement
122214,122214,IDEM,idem_llm_optimized
8219,8219,visual_ocr,visual_ocr_injection
250678,250678,querypp,keyword_packing
356878,356878,ASC,semantic_cloaking
58664,58664,PAT,prompt_attack_template
332702,332702,citation_hijack,citation_footnote
143073,143073,meta_dom,html_hidden_comment
339568,339568,code_smuggling,code_comment_smuggling
133860,133860,table_caption,table_caption_infobox_directive
50799,50799,unicode_stealth,unicode_stealth
158894,158894,near_query,near_query_placement
162145,162145,anchor_hijack,anchor_see_also_hijack
182796,182796,IDEM,idem_llm_optimized
114004,114004,visual_ocr,visual_ocr_injection
306270,306270,querypp,keyword_packing
86906,86906,ASC,semantic_cloaking
83627,83627,PAT,prompt_attack_template
35289,35289,citation_hijack,citation_footnote
55319,55319,meta_dom,html_hidden_comment
144979,144979,meta_dom,json_ld_meta_injection
250143,250143,code_smuggling,code_comment_smuggling
182797,182797,table_caption,table_caption_infobox_directive
117513,117513,unicode_stealth,unicode_stealth
91445,91445,near_query,near_query_placement
262466,262466,anchor_hijack,anchor_see_also_hijack
179419,179419,IDEM,idem_llm_optimized
184805,184805,visual_ocr,visual_ocr_injection
118921,118921,querypp,keyword_packing
136471,136471,ASC,semantic_cloaking
317442,317442,citation_hijack,citation_footnote
106949,106949,meta_dom,html_hidden_comment
252268,252268,meta_dom,json_ld_meta_injection
289666,289666,code_smuggling,code_comment_smuggling
140073,140073,table_caption,table_caption_infobox_directive
162716,162716,unicode_stealth,unicode_stealth
328525,328525,near_query,near_query_placement
3402,3402,anchor_hijack,anchor_see_also_hijack
108761,108761,IDEM,idem_llm_optimized
227183,227183,visual_ocr,visual_ocr_injection
289655,289655,querypp,keyword_packing
130602,130602,ASC,semantic_cloaking
210255,210255,PAT,prompt_attack_template
182294,182294,citation_hijack,citation_footnote
46159,46159,meta_dom,html_hidden_comment
105900,105900,meta_dom,json_ld_meta_injection
293745,293745,code_smuggling,code_comment_smuggling
327479,327479,table_caption,table_caption_infobox_directive
225350,225350,unicode_stealth,unicode_stealth
66858,66858,near_query,near_query_placement
65417,65417,anchor_hijack,anchor_see_also_hijack
59732,59732,IDEM,idem_llm_optimized
244436,244436,visual_ocr,visual_ocr_injection
6423,6423,querypp,keyword_packing
162369,162369,ASC,semantic_cloaking
21699,21699,PAT,prompt_attack_template
167779,167779,citation_hijack,citation_footnote
284101,284101,meta_dom,html_hidden_comment
327511,327511,meta_dom,json_ld_meta_injection
169873,169873,code_smuggling,code_comment_smuggling
301707,301707,table_caption,table_caption_infobox_directive
169103,169103,unicode_stealth,unicode_stealth
220228,220228,near_query,near_query_placement
137472,137472,anchor_hijack,anchor_see_also_hijack
95798,95798,IDEM,idem_llm_optimized
234507,234507,querypp,keyword_packing
200189,200189,ASC,semantic_cloaking
108596,108596,PAT,prompt_attack_template
64035,64035,citation_hijack,citation_footnote
110965,110965,meta_dom,html_hidden_comment
2564,2564,meta_dom,json_ld_meta_injection
189971,189971,code_smuggling,code_comment_smuggling
76488,76488,table_caption,table_caption_infobox_directive
92594,92594,unicode_stealth,unicode_stealth
30969,30969,near_query,near_query_placement
320320,320320,IDEM,idem_llm_optimized
29993,29993,visual_ocr,visual_ocr_injection
108540,108540,querypp,keyword_packing
173853,173853,ASC,semantic_cloaking
301707,301707,PAT,prompt_attack_template
573,573,citation_hijack,citation_footnote
18322,18322,meta_dom,html_hidden_comment
209936,209936,meta_dom,json_ld_meta_injection
85928,85928,table_caption,table_caption_infobox_directive
100410,100410,unicode_stealth,unicode_stealth
14308,14308,near_query,near_query_placement
125798,125798,anchor_hijack,anchor_see_also_hijack
259868,259868,IDEM,idem_llm_optimized
141283,141283,visual_ocr,visual_ocr_injection
264236,264236,querypp,keyword_packing
112622,112622,ASC,semantic_cloaking
46391,46391,PAT,prompt_attack_template
173283,173283,citation_hijack,citation_footnote
210255,210255,meta_dom,html_hidden_comment
128243,128243,meta_dom,json_ld_meta_injection
328298,328298,code_smuggling,code_comment_smuggling
157486,157486,table_caption,table_caption_infobox_directive
123005,123005,unicode_stealth,unicode_stealth
4569,4569,anchor_hijack,anchor_see_also_hijack
114076,114076,IDEM,idem_llm_optimized
133039,133039,visual_ocr,visual_ocr_injection
204703,204703,querypp,keyword_packing
117124,117124,ASC,semantic_cloaking
335654,335654,PAT,prompt_attack_template
37630,37630,citation_hijack,citation_footnote
119825,119825,meta_dom,html_hidden_comment
251001,251001,meta_dom,json_ld_meta_injection
133817,133817,code_smuggling,code_comment_smuggling
54383,54383,table_caption,table_caption_infobox_directive
114937,114937,unicode_stealth,unicode_stealth
262694,262694,near_query,near_query_placement
339722,339722,anchor_hijack,anchor_see_also_hijack
297019,297019,IDEM,idem_llm_optimized
129102,129102,visual_ocr,visual_ocr_injection
358601,358601,querypp,keyword_packing
122302,122302,ASC,semantic_cloaking
68927,68927,PAT,prompt_attack_template
301355,301355,citation_hijack,citation_footnote
69125,69125,meta_dom,html_hidden_comment
168573,168573,meta_dom,json_ld_meta_injection
24659,24659,code_smuggling,code_comment_smuggling
246659,246659,table_caption,table_caption_infobox_directive
151801,151801,unicode_stealth,unicode_stealth
67580,67580,near_query,near_query_placement
115589,115589,anchor_hijack,anchor_see_also_hijack
135075,135075,IDEM,idem_llm_optimized
47373,47373,visual_ocr,visual_ocr_injection
166204,166204,querypp,keyword_packing
138852,138852,ASC,semantic_cloaking
6139,6139,PAT,prompt_attack_template
248298,248298,citation_hijack,citation_footnote
42195,42195,meta_dom,html_hidden_comment
91503,91503,meta_dom,json_ld_meta_injection
135909,135909,code_smuggling,code_comment_smuggling
318709,318709,table_caption,table_caption_infobox_directive
79408,79408,unicode_stealth,unicode_stealth
299040,299040,near_query,near_query_placement
211825,211825,anchor_hijack,anchor_see_also_hijack
152575,152575,IDEM,idem_llm_optimized
205665,205665,visual_ocr,visual_ocr_injection
56859,56859,querypp,keyword_packing
260876,260876,ASC,semantic_cloaking
31756,31756,PAT,prompt_attack_template
27531,27531,citation_hijack,citation_footnote
38213,38213,meta_dom,html_hidden_comment
137525,137525,meta_dom,json_ld_meta_injection
235554,235554,code_smuggling,code_comment_smuggling
247169,247169,table_caption,table_caption_infobox_directive
43941,43941,unicode_stealth,unicode_stealth
73900,73900,near_query,near_query_placement
41227,41227,IDEM,idem_llm_optimized
7962,7962,visual_ocr,visual_ocr_injection
223911,223911,querypp,keyword_packing
232191,232191,ASC,semantic_cloaking
105969,105969,PAT,prompt_attack_template
195748,195748,citation_hijack,citation_footnote
225369,225369,meta_dom,html_hidden_comment
141023,141023,meta_dom,json_ld_meta_injection
94826,94826,code_smuggling,code_comment_smuggling
109934,109934,table_caption,table_caption_infobox_directive
12035,12035,unicode_stealth,unicode_stealth
138465,138465,near_query,near_query_placement
135196,135196,anchor_hijack,anchor_see_also_hijack
17746,17746,IDEM,idem_llm_optimized
136411,136411,visual_ocr,visual_ocr_injection
63577,63577,querypp,keyword_packing
25319,25319,ASC,semantic_cloaking
109892,109892,PAT,prompt_attack_template
157957,157957,citation_hijack,citation_footnote
25994,25994,meta_dom,html_hidden_comment
105005,105005,meta_dom,json_ld_meta_injection
82479,82479,code_smuggling,code_comment_smuggling
206931,206931,table_caption,table_caption_infobox_directive
296708,296708,unicode_stealth,unicode_stealth
58862,58862,near_query,near_query_placement
226190,226190,IDEM,idem_llm_optimized
121707,121707,visual_ocr,visual_ocr_injection
227862,227862,querypp,keyword_packing
120280,120280,PAT,prompt_attack_template
203551,203551,citation_hijack,citation_footnote
136574,136574,meta_dom,html_hidden_comment
30369,30369,meta_dom,json_ld_meta_injection
185781,185781,code_smuggling,code_comment_smuggling
168315,168315,table_caption,table_caption_infobox_directive
187246,187246,unicode_stealth,unicode_stealth
112746,112746,near_query,near_query_placement
50666,50666,anchor_hijack,anchor_see_also_hijack
108810,108810,IDEM,idem_llm_optimized
133830,133830,visual_ocr,visual_ocr_injection
176116,176116,querypp,keyword_packing
75161,75161,ASC,semantic_cloaking
149242,149242,PAT,prompt_attack_template
182022,182022,citation_hijack,citation_footnote
371696,371696,meta_dom,html_hidden_comment
33090,33090,meta_dom,json_ld_meta_injection
225687,225687,code_smuggling,code_comment_smuggling
330340,330340,table_caption,table_caption_infobox_directive
336796,336796,unicode_stealth,unicode_stealth
60341,60341,near_query,near_query_placement
140045,140045,anchor_hijack,anchor_see_also_hijack
91410,91410,IDEM,idem_llm_optimized
30113,30113,visual_ocr,visual_ocr_injection
69893,69893,querypp,keyword_packing
55575,55575,ASC,semantic_cloaking
266084,266084,PAT,prompt_attack_template
80964,80964,meta_dom,html_hidden_comment
50879,50879,meta_dom,json_ld_meta_injection
150301,150301,code_smuggling,code_comment_smuggling
4996,4996,table_caption,table_caption_infobox_directive
292098,292098,unicode_stealth,unicode_stealth
70383,70383,near_query,near_query_placement
109354,109354,anchor_hijack,anchor_see_also_hijack
207477,207477,IDEM,idem_llm_optimized
314494,314494,visual_ocr,visual_ocr_injection
103312,103312,querypp,keyword_packing
206552,206552,ASC,semantic_cloaking
128845,128845,PAT,prompt_attack_template
146250,146250,citation_hijack,citation_footnote
16457,16457,meta_dom,html_hidden_comment
186591,186591,meta_dom,json_ld_meta_injection
28975,28975,code_smuggling,code_comment_smuggling
158814,158814,table_caption,table_caption_infobox_directive
109149,109149,unicode_stealth,unicode_stealth
118701,118701,near_query,near_query_placement
26675,26675,anchor_hijack,anchor_see_also_hijack
74979,74979,IDEM,idem_llm_optimized
108496,108496,visual_ocr,visual_ocr_injection
187487,187487,querypp,keyword_packing
135059,135059,ASC,semantic_cloaking
329618,329618,PAT,prompt_attack_template
103497,103497,citation_hijack,citation_footnote
229575,229575,meta_dom,html_hidden_comment
114286,114286,meta_dom,json_ld_meta_injection
234961,234961,code_smuggling,code_comment_smuggling
137472,137472,table_caption,table_caption_infobox_directive
123647,123647,unicode_stealth,unicode_stealth
120860,120860,anchor_hijack,anchor_see_also_hijack
365004,365004,IDEM,idem_llm_optimized
128899,128899,visual_ocr,visual_ocr_injection
255530,255530,querypp,keyword_packing
143061,143061,ASC,semantic_cloaking
339423,339423,PAT,prompt_attack_template
356878,356878,citation_hijack,citation_footnote
226119,226119,meta_dom,html_hidden_comment
177428,177428,meta_dom,json_ld_meta_injection
350261,350261,code_smuggling,code_comment_smuggling
74348,74348,unicode_stealth,unicode_stealth
5470,5470,near_query,near_query_placement
187436,187436,anchor_hijack,anchor_see_also_hijack
138868,138868,IDEM,idem_llm_optimized
137687,137687,visual_ocr,visual_ocr_injection
136356,136356,querypp,keyword_packing
108962,108962,ASC,semantic_cloaking
271269,271269,PAT,prompt_attack_template
296407,296407,citation_hijack,citation_footnote
20550,20550,meta_dom,html_hidden_comment
127019,127019,code_smuggling,code_comment_smuggling
147826,147826,table_caption,table_caption_infobox_directive
351574,351574,near_query,near_query_placement
156714,156714,anchor_hijack,anchor_see_also_hijack
82093,82093,IDEM,idem_llm_optimized
324754,324754,visual_ocr,visual_ocr_injection
262236,262236,querypp,keyword_packing
146347,146347,ASC,semantic_cloaking
202659,202659,PAT,prompt_attack_template
312726,312726,citation_hijack,citation_footnote
323760,323760,meta_dom,html_hidden_comment
356628,356628,meta_dom,json_ld_meta_injection
186542,186542,code_smuggling,code_comment_smuggling
40673,40673,table_caption,table_caption_infobox_directive
114242,114242,unicode_stealth,unicode_stealth
232823,232823,near_query,near_query_placement
94418,94418,anchor_hijack,anchor_see_also_hijack
40794,40794,IDEM,idem_llm_optimized
8263,8263,visual_ocr,visual_ocr_injection
70503,70503,querypp,keyword_packing
191466,191466,ASC,semantic_cloaking
285907,285907,PAT,prompt_attack_template
371333,371333,citation_hijack,citation_footnote
225488,225488,meta_dom,html_hidden_comment
119876,119876,meta_dom,json_ld_meta_injection
227508,227508,code_smuggling,code_comment_smuggling
59983,59983,table_caption,table_caption_infobox_directive
88185,88185,unicode_stealth,unicode_stealth
167474,167474,near_query,near_query_placement
24746,24746,anchor_hijack,anchor_see_also_hijack
88024,88024,IDEM,idem_llm_optimized
180785,180785,visual_ocr,visual_ocr_injection
10252,10252,ASC,semantic_cloaking
252913,252913,PAT,prompt_attack_template
66322,66322,citation_hijack,citation_footnote
18406,18406,meta_dom,html_hidden_comment
328452,328452,meta_dom,json_ld_meta_injection
276853,276853,code_smuggling,code_comment_smuggling
21459,21459,table_caption,table_caption_infobox_directive
64719,64719,unicode_stealth,unicode_stealth
59218,59218,near_query,near_query_placement
161977,161977,anchor_hijack,anchor_see_also_hijack
139946,139946,IDEM,idem_llm_optimized
16788,16788,visual_ocr,visual_ocr_injection
178141,178141,querypp,keyword_packing
183503,183503,ASC,semantic_cloaking
238640,238640,PAT,prompt_attack_template
222758,222758,citation_hijack,citation_footnote
88446,88446,meta_dom,html_hidden_comment
190467,190467,meta_dom,json_ld_meta_injection
243459,243459,code_smuggling,code_comment_smuggling
130587,130587,table_caption,table_caption_infobox_directive
97733,97733,unicode_stealth,unicode_stealth
15208,15208,near_query,near_query_placement
332221,332221,anchor_hijack,anchor_see_also_hijack
29054,29054,IDEM,idem_llm_optimized
349223,349223,visual_ocr,visual_ocr_injection
57214,57214,querypp,keyword_packing
131571,131571,ASC,semantic_cloaking
302254,302254,PAT,prompt_attack_template
290700,290700,citation_hijack,citation_footnote
74580,74580,meta_dom,html_hidden_comment
239041,239041,meta_dom,json_ld_meta_injection
31068,31068,code_smuggling,code_comment_smuggling
223270,223270,table_caption,table_caption_infobox_directive
286401,286401,unicode_stealth,unicode_stealth
259351,259351,near_query,near_query_placement
177454,177454,anchor_hijack,anchor_see_also_hijack
80969,80969,IDEM,idem_llm_optimized
74136,74136,visual_ocr,visual_ocr_injection
117513,117513,querypp,keyword_packing
266765,266765,ASC,semantic_cloaking
161139,161139,PAT,prompt_attack_template
282960,282960,citation_hijack,citation_footnote
38556,38556,meta_dom,html_hidden_comment
4848,4848,meta_dom,json_ld_meta_injection
311673,311673,code_smuggling,code_comment_smuggling
175855,175855,table_caption,table_caption_infobox_directive
114413,114413,unicode_stealth,unicode_stealth
231443,231443,near_query,near_query_placement
105740,105740,anchor_hijack,anchor_see_also_hijack
109828,109828,IDEM,idem_llm_optimized
94524,94524,visual_ocr,visual_ocr_injection
354312,354312,querypp,keyword_packing
342957,342957,ASC,semantic_cloaking
152967,152967,PAT,prompt_attack_template
240308,240308,citation_hijack,citation_footnote
294015,294015,meta_dom,html_hidden_comment
210704,210704,code_smuggling,code_comment_smuggling
78258,78258,table_caption,table_caption_infobox_directive
186830,186830,unicode_stealth,unicode_stealth
4393,4393,near_query,near_query_placement
164043,164043,IDEM,idem_llm_optimized
125713,125713,visual_ocr,visual_ocr_injection
357319,357319,querypp,keyword_packing
176568,176568,ASC,semantic_cloaking
60505,60505,PAT,prompt_attack_template
329182,329182,citation_hijack,citation_footnote
241160,241160,meta_dom,json_ld_meta_injection
189826,189826,code_smuggling,code_comment_smuggling
132718,132718,table_caption,table_caption_infobox_directive
73236,73236,unicode_stealth,unicode_stealth
28743,28743,near_query,near_query_placement
120989,120989,anchor_hijack,anchor_see_also_hijack
150216,150216,IDEM,idem_llm_optimized
241571,241571,visual_ocr,visual_ocr_injection
118619,118619,querypp,keyword_packing
206209,206209,ASC,semantic_cloaking
337712,337712,PAT,prompt_attack_template
86601,86601,citation_hijack,citation_footnote
110944,110944,meta_dom,html_hidden_comment
210942,210942,meta_dom,json_ld_meta_injection
250726,250726,code_smuggling,code_comment_smuggling
357821,357821,table_caption,table_caption_infobox_directive
131456,131456,unicode_stealth,unicode_stealth
137951,137951,near_query,near_query_placement
121400,121400,anchor_hijack,anchor_see_also_hijack
88446,88446,IDEM,idem_llm_optimized
287733,287733,visual_ocr,visual_ocr_injection
307697,307697,querypp,keyword_packing
130384,130384,ASC,semantic_cloaking
238429,238429,PAT,prompt_attack_template
136479,136479,citation_hijack,citation_footnote
353810,353810,meta_dom,html_hidden_comment
102448,102448,meta_dom,json_ld_meta_injection
339155,339155,code_smuggling,code_comment_smuggling
121095,121095,table_caption,table_caption_infobox_directive
133064,133064,unicode_stealth,unicode_stealth
110633,110633,near_query,near_query_placement
106676,106676,IDEM,idem_llm_optimized
158226,158226,visual_ocr,visual_ocr_injection
113777,113777,querypp,keyword_packing
212330,212330,ASC,semantic_cloaking
341821,341821,PAT,prompt_attack_template
13049,13049,citation_hijack,citation_footnote
259515,259515,meta_dom,html_hidden_comment
297366,297366,meta_dom,json_ld_meta_injection
266699,266699,table_caption,table_caption_infobox_directive
50240,50240,unicode_stealth,unicode_stealth
330691,330691,near_query,near_query_placement
125862,125862,anchor_hijack,anchor_see_also_hijack
139700,139700,IDEM,idem_llm_optimized
211475,211475,visual_ocr,visual_ocr_injection
263198,263198,querypp,keyword_packing
299533,299533,ASC,semantic_cloaking
112233,112233,PAT,prompt_attack_template
265867,265867,citation_hijack,citation_footnote
221416,221416,meta_dom,html_hidden_comment
125409,125409,meta_dom,json_ld_meta_injection
48090,48090,code_smuggling,code_comment_smuggling
188987,188987,table_caption,table_caption_infobox_directive
99897,99897,unicode_stealth,unicode_stealth
35182,35182,near_query,near_query_placement
324122,324122,anchor_hijack,anchor_see_also_hijack
13555,13555,IDEM,idem_llm_optimized
178141,178141,visual_ocr,visual_ocr_injection
66322,66322,querypp,keyword_packing
271903,271903,ASC,semantic_cloaking
134656,134656,PAT,prompt_attack_template
46526,46526,meta_dom,json_ld_meta_injection
136906,136906,code_smuggling,code_comment_smuggling
83187,83187,table_caption,table_caption_infobox_directive
111553,111553,unicode_stealth,unicode_stealth
11314,11314,near_query,near_query_placement
210719,210719,anchor_hijack,anchor_see_also_hijack
367630,367630,IDEM,idem_llm_optimized
120605,120605,visual_ocr,visual_ocr_injection
362530,362530,querypp,keyword_packing
286432,286432,ASC,semantic_cloaking
307092,307092,PAT,prompt_attack_template
122255,122255,citation_hijack,citation_footnote
363876,363876,meta_dom,html_hidden_comment
242147,242147,meta_dom,json_ld_meta_injection
