original_id,poisoned_id,attack_family,technique
doc52493,doc52493,querypp,keyword_packing
doc119973,doc119973,ASC,semantic_cloaking
doc58996,doc58996,PAT,prompt_attack_template
doc8566,doc8566,citation_hijack,citation_footnote
doc16904,doc16904,meta_dom,html_hidden_comment
doc36245,doc36245,meta_dom,json_ld_meta_injection
doc49972,doc49972,code_smuggling,code_comment_smuggling
doc9708,doc9708,table_caption,table_caption_infobox_directive
doc61146,doc61146,unicode_stealth,unicode_stealth
doc17012,doc17012,near_query,near_query_placement
doc46361,doc46361,anchor_hijack,anchor_see_also_hijack
doc27634,doc27634,IDEM,idem_llm_optimized
doc112683,doc112683,visual_ocr,visual_ocr_injection
doc77191,doc77191,querypp,keyword_packing
doc43577,doc43577,ASC,semantic_cloaking
doc71501,doc71501,PAT,prompt_attack_template
doc116111,doc116111,citation_hijack,citation_footnote
doc119973,doc119973,meta_dom,html_hidden_comment
doc108893,doc108893,meta_dom,json_ld_meta_injection
doc7938,doc7938,code_smuggling,code_comment_smuggling
doc81013,doc81013,table_caption,table_caption_infobox_directive
doc1793,doc1793,unicode_stealth,unicode_stealth
doc112969,doc112969,near_query,near_query_placement
doc38258,doc38258,anchor_hijack,anchor_see_also_hijack
doc33494,doc33494,IDEM,idem_llm_optimized
doc79361,doc79361,visual_ocr,visual_ocr_injection
doc88046,doc88046,querypp,keyword_packing
doc83327,doc83327,ASC,semantic_cloaking
doc77614,doc77614,PAT,prompt_attack_template
doc68960,doc68960,citation_hijack,citation_footnote
doc87591,doc87591,meta_dom,html_hidden_comment
doc83753,doc83753,meta_dom,json_ld_meta_injection
doc57371,doc57371,code_smuggling,code_comment_smuggling
doc92980,doc92980,table_caption,table_caption_infobox_directive
doc39866,doc39866,unicode_stealth,unicode_stealth
doc102128,doc102128,near_query,near_query_placement
doc111545,doc111545,anchor_hijack,anchor_see_also_hijack
doc71572,doc71572,IDEM,idem_llm_optimized
doc69018,doc69018,visual_ocr,visual_ocr_injection
doc18050,doc18050,querypp,keyword_packing
doc58977,doc58977,ASC,semantic_cloaking
doc81698,doc81698,PAT,prompt_attack_template
doc110862,doc110862,citation_hijack,citation_footnote
doc84504,doc84504,meta_dom,html_hidden_comment
doc91279,doc91279,meta_dom,json_ld_meta_injection
doc45541,doc45541,code_smuggling,code_comment_smuggling
doc73613,doc73613,table_caption,table_caption_infobox_directive
doc14187,doc14187,unicode_stealth,unicode_stealth
doc64043,doc64043,near_query,near_query_placement
doc14374,doc14374,anchor_hijack,anchor_see_also_hijack
doc70334,doc70334,IDEM,idem_llm_optimized
doc74182,doc74182,visual_ocr,visual_ocr_injection
doc66703,doc66703,querypp,keyword_packing
doc14996,doc14996,ASC,semantic_cloaking
doc81858,doc81858,PAT,prompt_attack_template
doc31574,doc31574,citation_hijack,citation_footnote
doc102816,doc102816,meta_dom,html_hidden_comment
doc44661,doc44661,meta_dom,json_ld_meta_injection
doc74182,doc74182,code_smuggling,code_comment_smuggling
doc104850,doc104850,table_caption,table_caption_infobox_directive
doc111727,doc111727,unicode_stealth,unicode_stealth
doc118293,doc118293,near_query,near_query_placement
doc110770,doc110770,anchor_hijack,anchor_see_also_hijack
doc111857,doc111857,IDEM,idem_llm_optimized
doc29395,doc29395,visual_ocr,visual_ocr_injection
doc48874,doc48874,querypp,keyword_packing
doc89173,doc89173,ASC,semantic_cloaking
doc83702,doc83702,citation_hijack,citation_footnote
doc85955,doc85955,meta_dom,html_hidden_comment
doc104510,doc104510,meta_dom,json_ld_meta_injection
doc7520,doc7520,code_smuggling,code_comment_smuggling
doc67504,doc67504,table_caption,table_caption_infobox_directive
doc105016,doc105016,unicode_stealth,unicode_stealth
doc102849,doc102849,near_query,near_query_placement
doc851,doc851,anchor_hijack,anchor_see_also_hijack
doc94932,doc94932,IDEM,idem_llm_optimized
doc115305,doc115305,visual_ocr,visual_ocr_injection
doc77146,doc77146,querypp,keyword_packing
doc50727,doc50727,ASC,semantic_cloaking
doc85848,doc85848,PAT,prompt_attack_template
doc91242,doc91242,citation_hijack,citation_footnote
doc7494,doc7494,meta_dom,html_hidden_comment
doc24986,doc24986,meta_dom,json_ld_meta_injection
doc73390,doc73390,code_smuggling,code_comment_smuggling
doc64757,doc64757,table_caption,table_caption_infobox_directive
doc35618,doc35618,unicode_stealth,unicode_stealth
doc100205,doc100205,near_query,near_query_placement
doc1221,doc1221,anchor_hijack,anchor_see_also_hijack
doc58227,doc58227,IDEM,idem_llm_optimized
doc90273,doc90273,visual_ocr,visual_ocr_injection
doc75958,doc75958,querypp,keyword_packing
doc30010,doc30010,ASC,semantic_cloaking
doc64794,doc64794,PAT,prompt_attack_template
doc31534,doc31534,citation_hijack,citation_footnote
doc73053,doc73053,meta_dom,html_hidden_comment
doc25245,doc25245,meta_dom,json_ld_meta_injection
doc70287,doc70287,code_smuggling,code_comment_smuggling
doc113490,doc113490,table_caption,table_caption_infobox_directive
doc67816,doc67816,unicode_stealth,unicode_stealth
doc115184,doc115184,near_query,near_query_placement
doc16935,doc16935,anchor_hijack,anchor_see_also_hijack
doc36563,doc36563,IDEM,idem_llm_optimized
doc39655,doc39655,visual_ocr,visual_ocr_injection
doc86987,doc86987,querypp,keyword_packing
doc88703,doc88703,ASC,semantic_cloaking
doc82220,doc82220,PAT,prompt_attack_template
doc59451,doc59451,citation_hijack,citation_footnote
doc87545,doc87545,meta_dom,html_hidden_comment
doc11116,doc11116,meta_dom,json_ld_meta_injection
doc28896,doc28896,code_smuggling,code_comment_smuggling
doc72355,doc72355,table_caption,table_caption_infobox_directive
doc67276,doc67276,unicode_stealth,unicode_stealth
doc69621,doc69621,near_query,near_query_placement
doc104255,doc104255,anchor_hijack,anchor_see_also_hijack
doc46570,doc46570,IDEM,idem_llm_optimized
doc14874,doc14874,visual_ocr,visual_ocr_injection
doc41509,doc41509,querypp,keyword_packing
doc44400,doc44400,ASC,semantic_cloaking
doc79323,doc79323,PAT,prompt_attack_template
doc26797,doc26797,citation_hijack,citation_footnote
doc25115,doc25115,meta_dom,html_hidden_comment
doc76277,doc76277,meta_dom,json_ld_meta_injection
doc120080,doc120080,code_smuggling,code_comment_smuggling
doc85433,doc85433,table_caption,table_caption_infobox_directive
doc38774,doc38774,unicode_stealth,unicode_stealth
doc103899,doc103899,near_query,near_query_placement
doc50209,doc50209,anchor_hijack,anchor_see_also_hijack
doc78146,doc78146,IDEM,idem_llm_optimized
doc92980,doc92980,visual_ocr,visual_ocr_injection
doc336,doc336,querypp,keyword_packing
doc4208,doc4208,ASC,semantic_cloaking
doc84881,doc84881,PAT,prompt_attack_template
doc28077,doc28077,citation_hijack,citation_footnote
doc79514,doc79514,meta_dom,html_hidden_comment
doc464,doc464,meta_dom,json_ld_meta_injection
doc91279,doc91279,code_smuggling,code_comment_smuggling
doc65440,doc65440,table_caption,table_caption_infobox_directive
doc81497,doc81497,unicode_stealth,unicode_stealth
doc58087,doc58087,near_query,near_query_placement
doc68956,doc68956,anchor_hijack,anchor_see_also_hijack
doc58158,doc58158,IDEM,idem_llm_optimized
doc79894,doc79894,querypp,keyword_packing
doc42508,doc42508,ASC,semantic_cloaking
doc20311,doc20311,PAT,prompt_attack_template
doc53,doc53,citation_hijack,citation_footnote
doc9722,doc9722,meta_dom,html_hidden_comment
doc20059,doc20059,meta_dom,json_ld_meta_injection
doc78703,doc78703,table_caption,table_caption_infobox_directive
doc97920,doc97920,unicode_stealth,unicode_stealth
doc29874,doc29874,near_query,near_query_placement
doc32409,doc32409,anchor_hijack,anchor_see_also_hijack
doc107673,doc107673,IDEM,idem_llm_optimized
doc114325,doc114325,visual_ocr,visual_ocr_injection
doc7718,doc7718,querypp,keyword_packing
doc76576,doc76576,ASC,semantic_cloaking
doc40992,doc40992,PAT,prompt_attack_template
doc3535,doc3535,citation_hijack,citation_footnote
doc37766,doc37766,meta_dom,html_hidden_comment
doc62026,doc62026,meta_dom,json_ld_meta_injection
doc19712,doc19712,code_smuggling,code_comment_smuggling
doc8677,doc8677,table_caption,table_caption_infobox_directive
doc106636,doc106636,unicode_stealth,unicode_stealth
doc20382,doc20382,near_query,near_query_placement
doc76509,doc76509,anchor_hijack,anchor_see_also_hijack
doc114093,doc114093,IDEM,idem_llm_optimized
doc8970,doc8970,visual_ocr,visual_ocr_injection
doc16753,doc16753,querypp,keyword_packing
doc115620,doc115620,ASC,semantic_cloaking
doc42295,doc42295,PAT,prompt_attack_template
doc5944,doc5944,citation_hijack,citation_footnote
doc35618,doc35618,meta_dom,html_hidden_comment
doc55856,doc55856,meta_dom,json_ld_meta_injection
doc88266,doc88266,code_smuggling,code_comment_smuggling
doc58143,doc58143,table_caption,table_caption_infobox_directive
doc30985,doc30985,unicode_stealth,unicode_stealth
doc100735,doc100735,near_query,near_query_placement
doc7458,doc7458,IDEM,idem_llm_optimized
doc63161,doc63161,visual_ocr,visual_ocr_injection
doc24960,doc24960,querypp,keyword_packing
doc92111,doc92111,ASC,semantic_cloaking
doc14171,doc14171,PAT,prompt_attack_template
doc6584,doc6584,citation_hijack,citation_footnote
doc11508,doc11508,meta_dom,html_hidden_comment
doc114325,doc114325,meta_dom,json_ld_meta_injection
doc61146,doc61146,code_smuggling,code_comment_smuggling
doc66502,doc66502,table_caption,table_caption_infobox_directive
doc13399,doc13399,unicode_stealth,unicode_stealth
doc114093,doc114093,near_query,near_query_placement
doc44795,doc44795,anchor_hijack,anchor_see_also_hijack
doc93633,doc93633,IDEM,idem_llm_optimized
doc91418,doc91418,visual_ocr,visual_ocr_injection
doc109030,doc109030,querypp,keyword_packing
doc80683,doc80683,ASC,semantic_cloaking
doc64757,doc64757,PAT,prompt_attack_template
doc101335,doc101335,citation_hijack,citation_footnote
doc36245,doc36245,meta_dom,html_hidden_comment
doc93007,doc93007,meta_dom,json_ld_meta_injection
doc7896,doc7896,code_smuggling,code_comment_smuggling
doc3391,doc3391,table_caption,table_caption_infobox_directive
doc74,doc74,unicode_stealth,unicode_stealth
doc16707,doc16707,near_query,near_query_placement
doc58996,doc58996,anchor_hijack,anchor_see_also_hijack
doc74346,doc74346,IDEM,idem_llm_optimized
doc92980,doc92980,visual_ocr,visual_ocr_injection
doc8857,doc8857,querypp,keyword_packing
doc61542,doc61542,ASC,semantic_cloaking
doc42626,doc42626,PAT,prompt_attack_template
doc66688,doc66688,citation_hijack,citation_footnote
doc59475,doc59475,meta_dom,html_hidden_comment
doc62523,doc62523,meta_dom,json_ld_meta_injection
doc73624,doc73624,code_smuggling,code_comment_smuggling
doc22633,doc22633,table_caption,table_caption_infobox_directive
doc107079,doc107079,unicode_stealth,unicode_stealth
doc108173,doc108173,near_query,near_query_placement
doc82162,doc82162,anchor_hijack,anchor_see_also_hijack
doc27662,doc27662,IDEM,idem_llm_optimized
doc39603,doc39603,visual_ocr,visual_ocr_injection
doc13569,doc13569,querypp,keyword_packing
doc58033,doc58033,ASC,semantic_cloaking
doc102131,doc102131,PAT,prompt_attack_template
doc57277,doc57277,citation_hijack,citation_footnote
doc42491,doc42491,meta_dom,html_hidden_comment
doc55856,doc55856,meta_dom,json_ld_meta_injection
doc118805,doc118805,code_smuggling,code_comment_smuggling
doc61266,doc61266,table_caption,table_caption_infobox_directive
doc89013,doc89013,unicode_stealth,unicode_stealth
doc71501,doc71501,near_query,near_query_placement
doc108893,doc108893,anchor_hijack,anchor_see_also_hijack
doc26103,doc26103,IDEM,idem_llm_optimized
doc61266,doc61266,visual_ocr,visual_ocr_injection
doc64947,doc64947,querypp,keyword_packing
doc92221,doc92221,ASC,semantic_cloaking
doc69181,doc69181,PAT,prompt_attack_template
doc37951,doc37951,citation_hijack,citation_footnote
doc5230,doc5230,meta_dom,html_hidden_comment
doc8641,doc8641,meta_dom,json_ld_meta_injection
doc61438,doc61438,code_smuggling,code_comment_smuggling
doc17057,doc17057,table_caption,table_caption_infobox_directive
doc97960,doc97960,unicode_stealth,unicode_stealth
doc11106,doc11106,near_query,near_query_placement
doc83325,doc83325,anchor_hijack,anchor_see_also_hijack
doc118422,doc118422,IDEM,idem_llm_optimized
doc113426,doc113426,visual_ocr,visual_ocr_injection
doc22530,doc22530,querypp,keyword_packing
doc60520,doc60520,ASC,semantic_cloaking
doc3795,doc3795,PAT,prompt_attack_template
doc18967,doc18967,citation_hijack,citation_footnote
doc15295,doc15295,meta_dom,html_hidden_comment
doc46350,doc46350,meta_dom,json_ld_meta_injection
doc79489,doc79489,code_smuggling,code_comment_smuggling
doc92500,doc92500,table_caption,table_caption_infobox_directive
doc36934,doc36934,unicode_stealth,unicode_stealth
doc70649,doc70649,near_query,near_query_placement
doc104065,doc104065,anchor_hijack,anchor_see_also_hijack
doc65043,doc65043,IDEM,idem_llm_optimized
doc119741,doc119741,visual_ocr,visual_ocr_injection
doc35618,doc35618,querypp,keyword_packing
doc25446,doc25446,ASC,semantic_cloaking
doc63909,doc63909,PAT,prompt_attack_template
doc50209,doc50209,citation_hijack,citation_footnote
doc32414,doc32414,meta_dom,html_hidden_comment
doc34818,doc34818,meta_dom,json_ld_meta_injection
doc26161,doc26161,code_smuggling,code_comment_smuggling
doc47451,doc47451,table_caption,table_caption_infobox_directive
doc48315,doc48315,unicode_stealth,unicode_stealth
doc1505,doc1505,near_query,near_query_placement
doc45611,doc45611,anchor_hijack,anchor_see_also_hijack
doc72773,doc72773,IDEM,idem_llm_optimized
doc102444,doc102444,visual_ocr,visual_ocr_injection
doc70812,doc70812,querypp,keyword_packing
doc112749,doc112749,ASC,semantic_cloaking
doc41118,doc41118,PAT,prompt_attack_template
doc101584,doc101584,citation_hijack,citation_footnote
doc37671,doc37671,meta_dom,html_hidden_comment
doc87542,doc87542,meta_dom,json_ld_meta_injection
doc7863,doc7863,code_smuggling,code_comment_smuggling
doc72068,doc72068,table_caption,table_caption_infobox_directive
doc13399,doc13399,unicode_stealth,unicode_stealth
doc40581,doc40581,near_query,near_query_placement
doc7182,doc7182,anchor_hijack,anchor_see_also_hijack
doc41831,doc41831,IDEM,idem_llm_optimized
doc61699,doc61699,visual_ocr,visual_ocr_injection
doc55877,doc55877,querypp,keyword_packing
doc32819,doc32819,ASC,semantic_cloaking
doc114808,doc114808,PAT,prompt_attack_template
doc53359,doc53359,citation_hijack,citation_footnote
doc105917,doc105917,meta_dom,html_hidden_comment
doc85724,doc85724,meta_dom,json_ld_meta_injection
doc48507,doc48507,code_smuggling,code_comment_smuggling
doc17175,doc17175,table_caption,table_caption_infobox_directive
doc70013,doc70013,unicode_stealth,unicode_stealth
doc19600,doc19600,near_query,near_query_placement
doc70473,doc70473,anchor_hijack,anchor_see_also_hijack
doc66555,doc66555,IDEM,idem_llm_optimized
doc52102,doc52102,visual_ocr,visual_ocr_injection
doc65283,doc65283,querypp,keyword_packing
doc96188,doc96188,ASC,semantic_cloaking
doc3970,doc3970,PAT,prompt_attack_template
doc48627,doc48627,citation_hijack,citation_footnote
doc14411,doc14411,meta_dom,html_hidden_comment
doc76356,doc76356,meta_dom,json_ld_meta_injection
doc48357,doc48357,code_smuggling,code_comment_smuggling
doc18779,doc18779,table_caption,table_caption_infobox_directive
doc59135,doc59135,unicode_stealth,unicode_stealth
doc73777,doc73777,near_query,near_query_placement
doc56709,doc56709,IDEM,idem_llm_optimized
doc7458,doc7458,visual_ocr,visual_ocr_injection
doc75604,doc75604,querypp,keyword_packing
doc114023,doc114023,ASC,semantic_cloaking
doc97826,doc97826,PAT,prompt_attack_template
doc20213,doc20213,citation_hijack,citation_footnote
doc31894,doc31894,meta_dom,html_hidden_comment
doc49801,doc49801,meta_dom,json_ld_meta_injection
doc113263,doc113263,code_smuggling,code_comment_smuggling
doc83613,doc83613,table_caption,table_caption_infobox_directive
doc59055,doc59055,near_query,near_query_placement
doc115979,doc115979,anchor_hijack,anchor_see_also_hijack
doc8513,doc8513,IDEM,idem_llm_optimized
doc68332,doc68332,visual_ocr,visual_ocr_injection
doc4800,doc4800,querypp,keyword_packing
doc99000,doc99000,ASC,semantic_cloaking
doc67396,doc67396,PAT,prompt_attack_template
doc88459,doc88459,citation_hijack,citation_footnote
doc75580,doc75580,meta_dom,html_hidden_comment
doc21082,doc21082,meta_dom,json_ld_meta_injection
doc114471,doc114471,code_smuggling,code_comment_smuggling
doc65602,doc65602,table_caption,table_caption_infobox_directive
doc19558,doc19558,unicode_stealth,unicode_stealth
doc102354,doc102354,near_query,near_query_placement
doc106372,doc106372,anchor_hijack,anchor_see_also_hijack
doc38833,doc38833,IDEM,idem_llm_optimized
doc40850,doc40850,visual_ocr,visual_ocr_injection
doc60894,doc60894,querypp,keyword_packing
doc92785,doc92785,ASC,semantic_cloaking
doc118518,doc118518,PAT,prompt_attack_template
doc62727,doc62727,citation_hijack,citation_footnote
doc23853,doc23853,meta_dom,html_hidden_comment
doc44545,doc44545,meta_dom,json_ld_meta_injection
doc73894,doc73894,code_smuggling,code_comment_smuggling
doc36425,doc36425,table_caption,table_caption_infobox_directive
doc93039,doc93039,unicode_stealth,unicode_stealth
doc106277,doc106277,near_query,near_query_placement
doc59834,doc59834,anchor_hijack,anchor_see_also_hijack
doc26074,doc26074,IDEM,idem_llm_optimized
doc103700,doc103700,visual_ocr,visual_ocr_injection
doc48571,doc48571,querypp,keyword_packing
doc79317,doc79317,ASC,semantic_cloaking
doc65602,doc65602,PAT,prompt_attack_template
doc20810,doc20810,citation_hijack,citation_footnote
doc53533,doc53533,meta_dom,html_hidden_comment
doc73879,doc73879,meta_dom,json_ld_meta_injection
doc43577,doc43577,code_smuggling,code_comment_smuggling
doc8332,doc8332,table_caption,table_caption_infobox_directive
doc96843,doc96843,unicode_stealth,unicode_stealth
doc88266,doc88266,near_query,near_query_placement
doc99000,doc99000,anchor_hijack,anchor_see_also_hijack
doc25206,doc25206,IDEM,idem_llm_optimized
doc96840,doc96840,visual_ocr,visual_ocr_injection
doc7364,doc7364,querypp,keyword_packing
doc61699,doc61699,ASC,semantic_cloaking
doc14956,doc14956,PAT,prompt_attack_template
doc92111,doc92111,citation_hijack,citation_footnote
doc54292,doc54292,meta_dom,html_hidden_comment
doc120324,doc120324,meta_dom,json_ld_meta_injection
doc94526,doc94526,code_smuggling,code_comment_smuggling
doc64691,doc64691,table_caption,table_caption_infobox_directive
doc86481,doc86481,unicode_stealth,unicode_stealth
doc40429,doc40429,near_query,near_query_placement
doc18134,doc18134,anchor_hijack,anchor_see_also_hijack
doc111596,doc111596,IDEM,idem_llm_optimized
doc72549,doc72549,visual_ocr,visual_ocr_injection
doc80938,doc80938,querypp,keyword_packing
doc41509,doc41509,ASC,semantic_cloaking
doc72389,doc72389,PAT,prompt_attack_template
doc13476,doc13476,citation_hijack,citation_footnote
doc28258,doc28258,meta_dom,html_hidden_comment
doc107557,doc107557,meta_dom,json_ld_meta_injection
doc33205,doc33205,code_smuggling,code_comment_smuggling
doc9963,doc9963,table_caption,table_caption_infobox_directive
doc76356,doc76356,unicode_stealth,unicode_stealth
doc103210,doc103210,near_query,near_query_placement
doc104716,doc104716,anchor_hijack,anchor_see_also_hijack
doc89790,doc89790,IDEM,idem_llm_optimized
doc70550,doc70550,visual_ocr,visual_ocr_injection
doc55113,doc55113,querypp,keyword_packing
doc104065,doc104065,ASC,semantic_cloaking
doc105995,doc105995,PAT,prompt_attack_template
doc23031,doc23031,citation_hijack,citation_footnote
doc87542,doc87542,meta_dom,html_hidden_comment
doc67005,doc67005,meta_dom,json_ld_meta_injection
doc36475,doc36475,code_smuggling,code_comment_smuggling
doc99671,doc99671,table_caption,table_caption_infobox_directive
doc9668,doc9668,unicode_stealth,unicode_stealth
doc29392,doc29392,near_query,near_query_placement
doc726,doc726,anchor_hijack,anchor_see_also_hijack
doc16753,doc16753,IDEM,idem_llm_optimized
doc111727,doc111727,visual_ocr,visual_ocr_injection
doc77931,doc77931,querypp,keyword_packing
doc57600,doc57600,ASC,semantic_cloaking
doc31361,doc31361,PAT,prompt_attack_template
doc22244,doc22244,citation_hijack,citation_footnote
doc57085,doc57085,meta_dom,html_hidden_comment
doc68017,doc68017,meta_dom,json_ld_meta_injection
doc38754,doc38754,code_smuggling,code_comment_smuggling
doc16014,doc16014,table_caption,table_caption_infobox_directive
doc31607,doc31607,unicode_stealth,unicode_stealth
doc10591,doc10591,near_query,near_query_placement
doc56503,doc56503,anchor_hijack,anchor_see_also_hijack
doc108802,doc108802,IDEM,idem_llm_optimized
doc37605,doc37605,visual_ocr,visual_ocr_injection
doc39866,doc39866,querypp,keyword_packing
doc20184,doc20184,ASC,semantic_cloaking
doc40666,doc40666,PAT,prompt_attack_template
doc52192,doc52192,citation_hijack,citation_footnote
doc93725,doc93725,meta_dom,html_hidden_comment
doc111790,doc111790,meta_dom,json_ld_meta_injection
doc48438,doc48438,code_smuggling,code_comment_smuggling
doc44061,doc44061,table_caption,table_caption_infobox_directive
doc47827,doc47827,unicode_stealth,unicode_stealth
doc23853,doc23853,near_query,near_query_placement
doc91528,doc91528,anchor_hijack,anchor_see_also_hijack
doc101284,doc101284,IDEM,idem_llm_optimized
doc81497,doc81497,visual_ocr,visual_ocr_injection
doc10563,doc10563,querypp,keyword_packing
doc37076,doc37076,ASC,semantic_cloaking
doc3397,doc3397,PAT,prompt_attack_template
doc53741,doc53741,citation_hijack,citation_footnote
doc98349,doc98349,meta_dom,html_hidden_comment
doc111857,doc111857,meta_dom,json_ld_meta_injection
doc79825,doc79825,code_smuggling,code_comment_smuggling
doc84606,doc84606,table_caption,table_caption_infobox_directive
doc22874,doc22874,near_query,near_query_placement
doc79813,doc79813,anchor_hijack,anchor_see_also_hijack
doc38688,doc38688,IDEM,idem_llm_optimized
doc2876,doc2876,visual_ocr,visual_ocr_injection
doc38062,doc38062,querypp,keyword_packing
doc11837,doc11837,ASC,semantic_cloaking
doc106274,doc106274,PAT,prompt_attack_template
doc48397,doc48397,citation_hijack,citation_footnote
doc97602,doc97602,meta_dom,html_hidden_comment
doc13982,doc13982,meta_dom,json_ld_meta_injection
doc65720,doc65720,code_smuggling,code_comment_smuggling
doc69552,doc69552,table_caption,table_caption_infobox_directive
doc22965,doc22965,unicode_stealth,unicode_stealth
doc111162,doc111162,near_query,near_query_placement
doc105158,doc105158,anchor_hijack,anchor_see_also_hijack
doc54170,doc54170,IDEM,idem_llm_optimized
doc28867,doc28867,visual_ocr,visual_ocr_injection
doc22442,doc22442,querypp,keyword_packing
doc32095,doc32095,PAT,prompt_attack_template
doc23853,doc23853,citation_hijack,citation_footnote
doc39603,doc39603,meta_dom,html_hidden_comment
doc81837,doc81837,meta_dom,json_ld_meta_injection
doc65575,doc65575,code_smuggling,code_comment_smuggling
doc14325,doc14325,table_caption,table_caption_infobox_directive
doc36475,doc36475,unicode_stealth,unicode_stealth
doc118673,doc118673,near_query,near_query_placement
doc73005,doc73005,anchor_hijack,anchor_see_also_hijack
doc61674,doc61674,IDEM,idem_llm_optimized
doc84606,doc84606,visual_ocr,visual_ocr_injection
doc9722,doc9722,querypp,keyword_packing
doc32856,doc32856,ASC,semantic_cloaking
doc59446,doc59446,PAT,prompt_attack_template
doc43408,doc43408,citation_hijack,citation_footnote
doc93039,doc93039,meta_dom,html_hidden_comment
doc83591,doc83591,meta_dom,json_ld_meta_injection
doc113949,doc113949,code_smuggling,code_comment_smuggling
