original_id,poisoned_id,attack_family,technique
syn_20,syn_20,code_smuggling,code_comment_smuggling
syn_83,syn_83,table_caption,table_caption_infobox_directive
syn_33,syn_33,unicode_stealth,unicode_stealth
syn_15,syn_15,near_query,near_query_placement
syn_83,syn_83,anchor_hijack,anchor_see_also_hijack
syn_39,syn_39,IDEM,idem_llm_optimized
syn_41,syn_41,visual_ocr,visual_ocr_injection
syn_63,syn_63,querypp,keyword_packing
syn_21,syn_21,citation_hijack,citation_footnote
syn_84,syn_84,meta_dom,html_hidden_comment
syn_26,syn_26,meta_dom,json_ld_meta_injection
syn_37,syn_37,code_smuggling,code_comment_smuggling
syn_55,syn_55,table_caption,table_caption_infobox_directive
syn_86,syn_86,unicode_stealth,unicode_stealth
syn_85,syn_85,near_query,near_query_placement
syn_88,syn_88,IDEM,idem_llm_optimized
syn_54,syn_54,visual_ocr,visual_ocr_injection
syn_29,syn_29,querypp,keyword_packing
syn_99,syn_99,ASC,semantic_cloaking
syn_83,syn_83,PAT,prompt_attack_template
syn_36,syn_36,citation_hijack,citation_footnote
syn_3,syn_3,meta_dom,html_hidden_comment
syn_44,syn_44,meta_dom,json_ld_meta_injection
syn_49,syn_49,code_smuggling,code_comment_smuggling
syn_67,syn_67,table_caption,table_caption_infobox_directive
syn_18,syn_18,unicode_stealth,unicode_stealth
syn_91,syn_91,near_query,near_query_placement
syn_51,syn_51,anchor_hijack,anchor_see_also_hijack
syn_39,syn_39,IDEM,idem_llm_optimized
syn_53,syn_53,visual_ocr,visual_ocr_injection
syn_12,syn_12,querypp,keyword_packing
syn_5,syn_5,PAT,prompt_attack_template
syn_5,syn_5,citation_hijack,citation_footnote
syn_68,syn_68,meta_dom,html_hidden_comment
syn_37,syn_37,code_smuggling,code_comment_smuggling
syn_70,syn_70,unicode_stealth,unicode_stealth
syn_84,syn_84,near_query,near_query_placement
syn_46,syn_46,anchor_hijack,anchor_see_also_hijack
syn_50,syn_50,IDEM,idem_llm_optimized
syn_78,syn_78,visual_ocr,visual_ocr_injection
syn_59,syn_59,querypp,keyword_packing
syn_23,syn_23,ASC,semantic_cloaking
syn_56,syn_56,PAT,prompt_attack_template
syn_41,syn_41,meta_dom,html_hidden_comment
syn_62,syn_62,meta_dom,json_ld_meta_injection
syn_97,syn_97,code_smuggling,code_comment_smuggling
syn_34,syn_34,table_caption,table_caption_infobox_directive
syn_6,syn_6,unicode_stealth,unicode_stealth
syn_38,syn_38,near_query,near_query_placement
syn_53,syn_53,anchor_hijack,anchor_see_also_hijack
syn_73,syn_73,IDEM,idem_llm_optimized
syn_54,syn_54,visual_ocr,visual_ocr_injection
syn_28,syn_28,querypp,keyword_packing
syn_55,syn_55,ASC,semantic_cloaking
syn_12,syn_12,PAT,prompt_attack_template
syn_71,syn_71,citation_hijack,citation_footnote
syn_34,syn_34,meta_dom,html_hidden_comment
syn_35,syn_35,meta_dom,json_ld_meta_injection
syn_67,syn_67,code_smuggling,code_comment_smuggling
syn_19,syn_19,unicode_stealth,unicode_stealth
syn_68,syn_68,near_query,near_query_placement
syn_14,syn_14,anchor_hijack,anchor_see_also_hijack
syn_71,syn_71,IDEM,idem_llm_optimized
syn_74,syn_74,visual_ocr,visual_ocr_injection
syn_81,syn_81,ASC,semantic_cloaking
syn_68,syn_68,PAT,prompt_attack_template
syn_10,syn_10,citation_hijack,citation_footnote
syn_24,syn_24,meta_dom,html_hidden_comment
syn_2,syn_2,code_smuggling,code_comment_smuggling
syn_85,syn_85,table_caption,table_caption_infobox_directive
syn_73,syn_73,unicode_stealth,unicode_stealth
syn_72,syn_72,near_query,near_query_placement
syn_69,syn_69,anchor_hijack,anchor_see_also_hijack
syn_86,syn_86,IDEM,idem_llm_optimized
syn_83,syn_83,visual_ocr,visual_ocr_injection
syn_15,syn_15,querypp,keyword_packing
syn_17,syn_17,ASC,semantic_cloaking
syn_17,syn_17,PAT,prompt_attack_template
syn_81,syn_81,citation_hijack,citation_footnote
syn_31,syn_31,meta_dom,html_hidden_comment
syn_35,syn_35,code_smuggling,code_comment_smuggling
syn_41,syn_41,table_caption,table_caption_infobox_directive
syn_46,syn_46,near_query,near_query_placement
syn_38,syn_38,anchor_hijack,anchor_see_also_hijack
syn_34,syn_34,IDEM,idem_llm_optimized
syn_95,syn_95,visual_ocr,visual_ocr_injection
syn_70,syn_70,querypp,keyword_packing
syn_90,syn_90,ASC,semantic_cloaking
syn_39,syn_39,PAT,prompt_attack_template
syn_8,syn_8,citation_hijack,citation_footnote
syn_1,syn_1,meta_dom,json_ld_meta_injection
syn_63,syn_63,table_caption,table_caption_infobox_directive
syn_17,syn_17,unicode_stealth,unicode_stealth
syn_66,syn_66,near_query,near_query_placement
syn_72,syn_72,anchor_hijack,anchor_see_also_hijack
syn_73,syn_73,IDEM,idem_llm_optimized
syn_25,syn_25,visual_ocr,visual_ocr_injection
syn_36,syn_36,querypp,keyword_packing
syn_27,syn_27,ASC,semantic_cloaking
syn_86,syn_86,PAT,prompt_attack_template
syn_68,syn_68,citation_hijack,citation_footnote
syn_14,syn_14,meta_dom,html_hidden_comment
syn_90,syn_90,code_smuggling,code_comment_smuggling
syn_33,syn_33,table_caption,table_caption_infobox_directive
syn_46,syn_46,unicode_stealth,unicode_stealth
syn_74,syn_74,near_query,near_query_placement
syn_12,syn_12,anchor_hijack,anchor_see_also_hijack
syn_93,syn_93,IDEM,idem_llm_optimized
syn_26,syn_26,visual_ocr,visual_ocr_injection
syn_6,syn_6,querypp,keyword_packing
syn_90,syn_90,ASC,semantic_cloaking
syn_70,syn_70,PAT,prompt_attack_template
syn_59,syn_59,meta_dom,html_hidden_comment
syn_72,syn_72,meta_dom,json_ld_meta_injection
syn_27,syn_27,code_smuggling,code_comment_smuggling
syn_14,syn_14,table_caption,table_caption_infobox_directive
syn_17,syn_17,unicode_stealth,unicode_stealth
syn_21,syn_21,near_query,near_query_placement
syn_81,syn_81,anchor_hijack,anchor_see_also_hijack
syn_47,syn_47,IDEM,idem_llm_optimized
syn_44,syn_44,visual_ocr,visual_ocr_injection
syn_90,syn_90,querypp,keyword_packing
syn_48,syn_48,ASC,semantic_cloaking
syn_46,syn_46,PAT,prompt_attack_template
syn_18,syn_18,citation_hijack,citation_footnote
syn_80,syn_80,code_smuggling,code_comment_smuggling
syn_5,syn_5,table_caption,table_caption_infobox_directive
syn_10,syn_10,near_query,near_query_placement
syn_0,syn_0,anchor_hijack,anchor_see_also_hijack
syn_21,syn_21,IDEM,idem_llm_optimized
syn_42,syn_42,visual_ocr,visual_ocr_injection
syn_39,syn_39,querypp,keyword_packing
syn_55,syn_55,ASC,semantic_cloaking
syn_90,syn_90,PAT,prompt_attack_template
syn_76,syn_76,citation_hijack,citation_footnote
syn_51,syn_51,meta_dom,html_hidden_comment
syn_40,syn_40,meta_dom,json_ld_meta_injection
syn_11,syn_11,code_smuggling,code_comment_smuggling
syn_14,syn_14,table_caption,table_caption_infobox_directive
syn_5,syn_5,unicode_stealth,unicode_stealth
syn_82,syn_82,near_query,near_query_placement
syn_90,syn_90,anchor_hijack,anchor_see_also_hijack
syn_53,syn_53,IDEM,idem_llm_optimized
syn_27,syn_27,visual_ocr,visual_ocr_injection
syn_68,syn_68,querypp,keyword_packing
syn_48,syn_48,ASC,semantic_cloaking
syn_53,syn_53,PAT,prompt_attack_template
syn_6,syn_6,citation_hijack,citation_footnote
syn_22,syn_22,meta_dom,json_ld_meta_injection
syn_55,syn_55,table_caption,table_caption_infobox_directive
syn_78,syn_78,unicode_stealth,unicode_stealth
syn_13,syn_13,near_query,near_query_placement
syn_20,syn_20,anchor_hijack,anchor_see_also_hijack
syn_46,syn_46,IDEM,idem_llm_optimized
syn_85,syn_85,visual_ocr,visual_ocr_injection
syn_76,syn_76,ASC,semantic_cloaking
syn_16,syn_16,PAT,prompt_attack_template
syn_56,syn_56,citation_hijack,citation_footnote
syn_18,syn_18,meta_dom,html_hidden_comment
syn_95,syn_95,meta_dom,json_ld_meta_injection
syn_39,syn_39,code_smuggling,code_comment_smuggling
syn_80,syn_80,table_caption,table_caption_infobox_directive
syn_94,syn_94,unicode_stealth,unicode_stealth
syn_69,syn_69,near_query,near_query_placement
syn_58,syn_58,anchor_hijack,anchor_see_also_hijack
syn_38,syn_38,IDEM,idem_llm_optimized
syn_73,syn_73,visual_ocr,visual_ocr_injection
syn_68,syn_68,querypp,keyword_packing
syn_0,syn_0,ASC,semantic_cloaking
syn_18,syn_18,PAT,prompt_attack_template
syn_66,syn_66,citation_hijack,citation_footnote
syn_82,syn_82,meta_dom,html_hidden_comment
syn_83,syn_83,meta_dom,json_ld_meta_injection
syn_51,syn_51,code_smuggling,code_comment_smuggling
syn_96,syn_96,unicode_stealth,unicode_stealth
syn_38,syn_38,near_query,near_query_placement
syn_21,syn_21,anchor_hijack,anchor_see_also_hijack
syn_24,syn_24,IDEM,idem_llm_optimized
syn_29,syn_29,visual_ocr,visual_ocr_injection
syn_66,syn_66,querypp,keyword_packing
syn_87,syn_87,ASC,semantic_cloaking
syn_89,syn_89,citation_hijack,citation_footnote
syn_60,syn_60,meta_dom,html_hidden_comment
syn_52,syn_52,meta_dom,json_ld_meta_injection
syn_6,syn_6,code_smuggling,code_comment_smuggling
syn_47,syn_47,table_caption,table_caption_infobox_directive
syn_33,syn_33,unicode_stealth,unicode_stealth
syn_8,syn_8,near_query,near_query_placement
syn_54,syn_54,IDEM,idem_llm_optimized
syn_20,syn_20,visual_ocr,visual_ocr_injection
syn_21,syn_21,querypp,keyword_packing
syn_93,syn_93,ASC,semantic_cloaking
syn_90,syn_90,table_caption,table_caption_infobox_directive
syn_29,syn_29,unicode_stealth,unicode_stealth
syn_46,syn_46,near_query,near_query_placement
syn_65,syn_65,anchor_hijack,anchor_see_also_hijack
syn_52,syn_52,IDEM,idem_llm_optimized
syn_81,syn_81,visual_ocr,visual_ocr_injection
syn_76,syn_76,querypp,keyword_packing
syn_57,syn_57,ASC,semantic_cloaking
syn_19,syn_19,PAT,prompt_attack_template
syn_52,syn_52,citation_hijack,citation_footnote
syn_31,syn_31,meta_dom,html_hidden_comment
syn_3,syn_3,meta_dom,json_ld_meta_injection
syn_40,syn_40,code_smuggling,code_comment_smuggling
syn_11,syn_11,near_query,near_query_placement
syn_48,syn_48,anchor_hijack,anchor_see_also_hijack
syn_70,syn_70,IDEM,idem_llm_optimized
syn_11,syn_11,visual_ocr,visual_ocr_injection
syn_63,syn_63,querypp,keyword_packing
syn_97,syn_97,ASC,semantic_cloaking
syn_86,syn_86,PAT,prompt_attack_template
syn_5,syn_5,citation_hijack,citation_footnote
syn_13,syn_13,meta_dom,html_hidden_comment
syn_21,syn_21,meta_dom,json_ld_meta_injection
syn_70,syn_70,code_smuggling,code_comment_smuggling
syn_21,syn_21,table_caption,table_caption_infobox_directive
syn_90,syn_90,near_query,near_query_placement
syn_93,syn_93,IDEM,idem_llm_optimized
syn_65,syn_65,visual_ocr,visual_ocr_injection
syn_20,syn_20,querypp,keyword_packing
syn_96,syn_96,ASC,semantic_cloaking
syn_51,syn_51,PAT,prompt_attack_template
syn_55,syn_55,citation_hijack,citation_footnote
syn_3,syn_3,meta_dom,html_hidden_comment
syn_57,syn_57,meta_dom,json_ld_meta_injection
syn_44,syn_44,code_smuggling,code_comment_smuggling
syn_66,syn_66,table_caption,table_caption_infobox_directive
syn_82,syn_82,unicode_stealth,unicode_stealth
syn_93,syn_93,near_query,near_query_placement
syn_91,syn_91,anchor_hijack,anchor_see_also_hijack
syn_24,syn_24,IDEM,idem_llm_optimized
syn_20,syn_20,visual_ocr,visual_ocr_injection
syn_63,syn_63,querypp,keyword_packing
syn_88,syn_88,ASC,semantic_cloaking
syn_94,syn_94,PAT,prompt_attack_template
syn_56,syn_56,citation_hijack,citation_footnote
syn_90,syn_90,meta_dom,json_ld_meta_injection
syn_64,syn_64,code_smuggling,code_comment_smuggling
syn_15,syn_15,table_caption,table_caption_infobox_directive
syn_22,syn_22,unicode_stealth,unicode_stealth
syn_42,syn_42,near_query,near_query_placement
syn_6,syn_6,anchor_hijack,anchor_see_also_hijack
syn_90,syn_90,IDEM,idem_llm_optimized
syn_98,syn_98,visual_ocr,visual_ocr_injection
syn_90,syn_90,querypp,keyword_packing
syn_0,syn_0,ASC,semantic_cloaking
syn_81,syn_81,PAT,prompt_attack_template
syn_61,syn_61,citation_hijack,citation_footnote
syn_29,syn_29,meta_dom,html_hidden_comment
syn_65,syn_65,table_caption,table_caption_infobox_directive
syn_76,syn_76,unicode_stealth,unicode_stealth
syn_17,syn_17,near_query,near_query_placement
syn_50,syn_50,IDEM,idem_llm_optimized
syn_78,syn_78,ASC,semantic_cloaking
syn_16,syn_16,PAT,prompt_attack_template
syn_39,syn_39,meta_dom,html_hidden_comment
syn_75,syn_75,meta_dom,json_ld_meta_injection
syn_34,syn_34,table_caption,table_caption_infobox_directive
syn_71,syn_71,unicode_stealth,unicode_stealth
syn_64,syn_64,near_query,near_query_placement
syn_90,syn_90,anchor_hijack,anchor_see_also_hijack
syn_33,syn_33,IDEM,idem_llm_optimized
syn_27,syn_27,visual_ocr,visual_ocr_injection
syn_44,syn_44,querypp,keyword_packing
syn_94,syn_94,ASC,semantic_cloaking
syn_42,syn_42,PAT,prompt_attack_template
syn_41,syn_41,citation_hijack,citation_footnote
syn_77,syn_77,meta_dom,html_hidden_comment
syn_47,syn_47,meta_dom,json_ld_meta_injection
syn_71,syn_71,code_smuggling,code_comment_smuggling
syn_73,syn_73,table_caption,table_caption_infobox_directive
syn_98,syn_98,unicode_stealth,unicode_stealth
syn_11,syn_11,near_query,near_query_placement
syn_81,syn_81,anchor_hijack,anchor_see_also_hijack
syn_58,syn_58,IDEM,idem_llm_optimized
syn_22,syn_22,visual_ocr,visual_ocr_injection
syn_45,syn_45,ASC,semantic_cloaking
syn_48,syn_48,meta_dom,html_hidden_comment
syn_87,syn_87,meta_dom,json_ld_meta_injection
syn_95,syn_95,code_smuggling,code_comment_smuggling
syn_1,syn_1,table_caption,table_caption_infobox_directive
syn_71,syn_71,unicode_stealth,unicode_stealth
syn_35,syn_35,anchor_hijack,anchor_see_also_hijack
syn_21,syn_21,IDEM,idem_llm_optimized
syn_29,syn_29,visual_ocr,visual_ocr_injection
syn_39,syn_39,ASC,semantic_cloaking
syn_38,syn_38,PAT,prompt_attack_template
syn_1,syn_1,citation_hijack,citation_footnote
syn_38,syn_38,meta_dom,json_ld_meta_injection
syn_83,syn_83,code_smuggling,code_comment_smuggling
syn_86,syn_86,table_caption,table_caption_infobox_directive
syn_6,syn_6,unicode_stealth,unicode_stealth
